id,account_id,start_date,end_date
6900c578-4961-457c-af8f-998d89557a68,283b5d87-f470-4884-99ce-f993193adea9,2023-03-14,2024-03-13
d0ae1e5b-28fc-4ff2-a6cb-97ba97ac4ffe,283b5d87-f470-4884-99ce-f993193adea9,2023-01-07,2024-01-07
1e8dcb68-7f7f-4a5e-ae32-09f319dce13c,a0b8fea9-e35c-46c4-b203-920c4c361408,2023-05-13,2024-05-12
4ef17535-ce64-41a7-9077-d954f62361ec,5e49fc9c-dd5d-45f4-a620-050afedd911d,2024-07-23,2025-07-23
378d10e4-9bf5-4ae7-b2ed-fdae25ab35e9,27379e02-7c1d-4cfa-bebb-5f072d9cd2fc,2023-04-18,2024-04-17
e9a73085-e53c-4faf-85c6-5aa4a62c2944,c9b6165a-9c0b-41e8-a11f-2c3eee0d8292,2023-05-05,2024-05-04
ec9dbe7f-cfb8-407f-ac89-603ec078d9ef,80e4f371-5379-430a-a13d-00a4b8f064f7,2022-12-07,2023-12-07
65110453-c26b-4cdc-bf7a-2fe7e10cc7d4,80e4f371-5379-430a-a13d-00a4b8f064f7,2023-04-20,2024-04-19
918cc55c-fd47-44ce-9056-cedc05c4a74b,4d9d6907-81e2-4fd8-a2f0-c6341df74f67,2022-05-23,2023-05-23
5031213c-1b99-4cb6-9500-fe29056792e0,34886d97-1e1c-4a23-a7b8-a247000bede5,2022-05-24,2023-05-24
61b0cf36-407d-4cc2-b05a-adeaeb2bdf84,58cbf9fd-99d5-4227-8caa-531349c0a130,2022-03-07,2023-03-07
cd67a60b-e82d-4cd5-89d8-6b54e51427b9,82adabc6-b00c-4615-86aa-ec18162df01e,2023-01-13,2024-01-13
d063ea68-ca24-42de-8106-c80700eaf13a,2cead168-6c02-49ba-96be-ce2d5c93550f,2023-04-15,2024-04-14
7bdcf3bb-c7ec-4a26-9ee8-fac8e9cd2458,598cc4f2-7d35-4bbd-967d-afaec1d7f30e,2022-03-14,2023-03-14
76807773-bf9d-4336-b44e-6ec3aa1c7af1,93a075d4-70b1-481a-b200-0da3b906f8f4,2023-12-30,2024-12-29
ce60bf2b-cfaf-4f69-9bfd-69291104773e,61ed58f2-3d37-4030-8c9c-96bb82458125,2023-03-08,2024-03-07
b36759c3-2eb6-4c44-b395-9ace9020921e,b60db055-b7e6-44ba-8561-f08b4197d4ff,2022-12-06,2023-12-06
85c4a449-ec9d-4bc8-b0fb-a8d7838b2470,b60db055-b7e6-44ba-8561-f08b4197d4ff,2024-11-14,2025-11-14
585acd99-7ecb-4521-ad10-02a01c1e5c07,0fe098ee-c5f2-4d9c-b791-8139c210a1f4,2022-04-06,2023-04-06
19c9a6b2-e777-4c8a-a071-b753e4e3110a,dd70dd82-6cee-4cce-9e3b-cae133db9254,2023-03-04,2024-03-03
e6a291bd-5d37-4ccc-a575-b5ce9dcb74e1,940c75df-b59a-45cb-99b4-19f9e4e24812,2024-08-21,2025-08-21
41f6da9d-b743-480d-9bc4-9eb3184a6626,7e24313f-0afd-41e8-9966-76a99b02b2ab,2022-12-28,2023-12-28
dd3c2bf1-5ddc-469a-a562-5d19a88562b1,415c2ae0-d064-420e-bc9a-5e71e53af5a5,2023-02-14,2024-02-14
cb436d06-779d-41e7-b2b5-6b61d03ac85b,d1d07097-0b50-4f67-89ec-958e3cbbb82f,2023-03-10,2024-03-09
cbf66c92-d1f6-49d7-8f86-10c39353c643,9e8de695-8a77-4f4d-80f1-f04fef4843f5,2023-01-06,2024-01-06
6bbac964-ad01-4c59-886d-c77ad1dd4132,9e8de695-8a77-4f4d-80f1-f04fef4843f5,2023-05-28,2024-05-27
564e9b02-23d7-48b8-a7cb-b7d230a71903,dbc96eea-fb05-4a57-bd43-4f252bd40388,2023-04-30,2024-04-29
967e0ff4-b6ab-481c-b8b9-6ca5d2399e49,dbc96eea-fb05-4a57-bd43-4f252bd40388,2023-05-27,2024-05-26
21da538c-a894-44f2-94fc-904855419267,e4643373-bb83-4dad-9550-d82c94f022ed,2023-04-05,2024-04-04
a399b740-ba75-406d-ac51-1b484c512670,4475d860-4a63-4a71-87f9-698dafaf583a,2024-09-15,2025-09-15
b11e2ca8-3939-4385-a7ee-1b6a46902060,4045ae4b-71dd-41ca-9a69-d8dfa9c310b3,2023-02-01,2024-02-01
9a39f549-97f0-4151-bc36-c392775d68f4,262ce411-eedc-401b-af4e-e314e2b34d50,2023-04-25,2024-04-24
dfc0d90b-8cc4-4567-b5a3-6ba8cf2579e4,43b958b5-deeb-4e86-9983-09035c8e1b45,2023-01-04,2024-01-04
21726641-2e8c-4f5a-bb33-28f7cd961431,29107ea6-5b1a-4a16-b4dc-0d9d6c95003b,2024-08-02,2025-08-02
45571004-e8b0-4b37-a743-4864c04faad9,f19b17eb-8ccf-4579-b48a-f7733f5744e0,2023-02-20,2024-02-20
3f5f6f88-9eb7-4e66-ae33-1bf9d201db39,94c5da50-e116-4be8-aae2-92f96e007431,2023-01-17,2024-01-17
d591c810-ac56-40b6-b2f6-7134e4d7eb22,94c5da50-e116-4be8-aae2-92f96e007431,2024-01-18,2025-01-17
621fc4d2-648e-42dc-9928-9d27ed42795f,a07a7f8a-9848-4b17-a726-30e8e4b2c535,2023-05-11,2024-05-10
83f7faeb-1818-4ea2-9dfe-5858e109e99c,88f191ea-d396-4055-bd06-331462946085,2022-12-12,2023-12-12
5c25c881-3fa5-4f88-8145-5303f865c118,1e47d570-1d02-406f-addc-867e7eef6a80,2023-04-05,2024-04-04
bf88c446-35b5-4499-9bde-e011b4d7f767,1e47d570-1d02-406f-addc-867e7eef6a80,2022-12-23,2023-12-23
2f2ce43b-4f65-4e55-a59d-fb508eddbb1f,33dfe67e-d610-40c4-88c4-cfafe705dd93,2023-03-29,2024-03-28
d5479c85-4fa2-411a-a389-17b64f7d82ac,33dfe67e-d610-40c4-88c4-cfafe705dd93,2022-03-14,2023-03-14
9c6d6656-ff71-489a-9a52-006811b34a10,6a390fb0-621d-4bbb-bfa0-11329ee8d769,2023-03-24,2024-03-23
1cadd72d-15e9-4bea-ab68-19e15b247e1b,d377e2e1-622e-421c-b166-35ab1a247933,2022-12-19,2023-12-19
b89d6c32-4e0e-4fc2-a5ef-8751b8811bf2,4b927c4f-988d-4e54-b9ee-07e44a4c2d27,2024-02-16,2025-02-15
3dfcf0c4-b668-4a0d-b64d-6e6b9ac71d2d,ddae50a3-a418-4829-b047-108289a5d75a,2022-05-15,2023-05-15
25395b9d-bbc5-453d-bcbd-2308e01af04f,25409ce7-cec6-48f8-9c73-bb460c40c993,2023-04-07,2024-04-06
084cd691-ab00-4cc3-9f34-1a3f682268ab,0d451fbe-4f70-4f4c-87b8-1e16b1623958,2024-05-06,2025-05-06
44035ffd-1bf7-43a0-8677-8e79a7b66996,384d7036-4cf9-4f27-9cd8-f849de008fb5,2023-01-28,2024-01-28
909182cf-be36-4933-a799-63cc25d41d82,fed234d5-704d-4c54-b2a7-84bb563bff34,2022-05-11,2023-05-11
d79d7f4e-1d50-413e-a956-c28078faabb9,c87777ee-2de0-411a-931d-1dd9225a680a,2023-03-20,2024-03-19
73c910fd-a0f1-49e8-800c-0aaf391df68c,e89ddc2d-30da-4a40-a55e-774fde3adaa5,2022-05-14,2023-05-14
ad9a0a78-ed6c-4fa3-8a40-91dc4fd0dc62,4973db6a-7b22-43bb-b7d4-92057ad950be,2023-04-06,2024-04-05
7b34547c-c399-4d20-98bd-ca492d5e1a62,3fd15f31-036a-4465-90f1-fda895d6dbdd,2023-05-05,2024-05-04
abcf57c9-8c46-460b-858a-9c1a37029bb3,3fd15f31-036a-4465-90f1-fda895d6dbdd,2023-04-22,2024-04-21
5e9bc179-21e3-47ed-98b5-9b8f1696d106,05d096b2-c75b-4377-96ed-44a1f2c25701,2023-04-27,2024-04-26
72375854-5d5d-40a9-ace3-03b41304403b,955de70d-43bc-47ab-83b1-84d0950922ff,2023-05-22,2024-05-21
e540dcd7-e6e1-4fa0-89ba-f022d2c90c0c,f950b1d6-c992-4b9f-98e5-0f9b9a24bb71,2024-10-01,2025-10-01
64cc208c-a4bd-44bd-ada0-27afc023aff4,7427d605-74a5-44dc-9e8c-f761b965c9ed,2023-04-26,2024-04-25
e55ebc55-fd51-4a61-b01b-b1bf75c48c35,e9e71255-e6c7-41c4-aa9b-c0aa9febbd46,2023-04-30,2024-04-29
dc378966-ff88-4dd0-8900-f0d64fcd0184,ea738e78-7636-480a-a2ac-98053ff6b226,2023-01-27,2024-01-27
76280ab9-36e9-422e-9c7b-10ef2c1c2719,f4bb0e95-aa57-431b-b335-9c500f691629,2023-02-27,2024-02-27
56f0fa95-b198-4f92-a15f-ab10f66dc2b9,f430d5ff-d15b-4c06-85a3-9005af241f43,2023-05-24,2024-05-23
408fd6dc-c99d-4108-b3f4-e8de03f1db67,a9d2f518-01f1-4286-b87e-bf07642fcc48,2023-04-04,2024-04-03
df81ff82-5751-4931-b8f2-53174bb37290,6cffa89d-503d-4902-bb78-15c495e380e3,2024-03-08,2025-03-08
c225d87c-600b-4158-b9e7-f2a5919ded62,0c79fdab-d1e4-4999-9580-03359a678daf,2023-04-29,2024-04-28
cbfe5f23-16da-43ce-be27-725b13bc7fbb,0c79fdab-d1e4-4999-9580-03359a678daf,2023-04-30,2024-04-29
8c534dc8-c383-4a27-8ae5-f00533775794,513c3307-7991-42cf-9ee8-4c8fce27c3a0,2022-05-24,2023-05-24
b8f8e91c-5227-485f-be87-62c56dd2ae85,a302868e-de6e-46a0-92dd-d611e510d0e2,2022-12-17,2023-12-17
f7385651-3e42-422d-a82f-f30b3a8a21d6,f6806ca0-01cc-42ba-95bc-f012b39d6a7a,2023-02-09,2024-02-09
a3ed2d70-a9ad-4f47-bd61-855f5c7d0685,f6d7b4e0-6ce2-4b23-9f9b-3509e3b22b4a,2023-02-13,2024-02-13
d8be1a32-8ff4-405f-b844-ea284642a7ed,7ccd0dbe-6fe8-4134-b155-2114ba12355d,2023-03-13,2024-03-12
b356ba1d-3f83-46e7-a1b5-ae8e02780813,c0517a90-aa7a-4da6-8cb9-df8a8d174005,2023-02-20,2024-02-20
bf0dccf5-e67d-4b88-a3d8-3ab5503d6965,2aeed87c-479e-468c-a1bc-fe1966718e3b,2022-12-11,2023-12-11
64f004f9-fab2-4a8d-ad6d-cb6c36f37c13,b3941230-94cf-486c-b039-7d766b5ea82e,2022-03-31,2023-03-31
5d318196-cf91-45e8-a164-d4de9a7449a2,5002ccd7-93ae-4db8-9206-09c03809fc59,2022-05-09,2023-05-09
3adb14ef-53e1-4545-a467-298b648cd844,f79d866f-d5c1-486d-81d2-261bf6df3509,2023-01-13,2024-01-13
14161d7c-0692-431e-a38e-32289f50b1e3,87f26215-f84c-41c9-88b4-5295169914e1,2023-05-11,2024-05-10
519c50cb-3285-43aa-bb06-7f7044c3260e,e901e53d-5176-4f90-9170-8eccfaac5834,2023-05-24,2024-05-23
6249aafc-fcff-4b7e-b784-75d125650980,00a00f33-63ad-4788-9b39-045325dc31b9,2023-03-10,2024-03-09
0ae31412-fe12-4670-b7ec-d73209b2a20d,40588df8-00a2-4397-a4e3-965929f9cada,2023-01-30,2024-01-30
e57b9183-12a8-4dc0-979a-0f5b17d782f7,1f5e3d82-c9d2-468f-a628-7e35935307a3,2024-04-22,2025-04-22
8ffa3867-9628-496c-a721-8b54a0ad9ddf,64a81d7f-df0c-482c-ab95-6ae3a14545cb,2022-12-25,2023-12-25
fa5aa884-83ee-450e-ab7a-f54faca6cf3b,bcc5b277-a09a-472d-8c9d-19a835819ad5,2023-02-07,2024-02-07
551a1c22-64a2-463f-bd77-fceb223faccd,c89c2b0d-0695-4798-93df-a9b92df79a04,2024-09-26,2025-09-26
5219a6c6-a3a8-4f96-991f-954a437bd38d,936ea9e9-47f3-45b5-bde1-c60abfce531b,2024-07-10,2025-07-10
a7a92361-20d3-4149-a9b8-08a52fb7516b,9e8e5aff-572e-4145-b5ed-d04b8c845736,2023-04-04,2024-04-03
bfc209ce-f380-46ed-8a86-4cbfeb3274ca,9e8e5aff-572e-4145-b5ed-d04b8c845736,2023-01-17,2024-01-17
11e059a7-02ff-48a6-81b4-c422403754a6,c199da17-b071-4913-9ff6-e3e2940e055c,2023-01-01,2024-01-01
15853fa2-c4a3-4296-a5b4-94285b74d0aa,f66d7c53-f9d3-4053-9379-3b40ec8ccedf,2023-03-23,2024-03-22
f2fab585-adac-4c9a-97cd-eb563d0cdfdd,f16ee178-87ba-4f71-bd90-ffbf3748adc3,2022-12-24,2023-12-24
8a6881f8-ef2d-4089-a9a4-516ae5337752,5ae0af31-6563-4e2e-afad-bedd26197542,2023-02-15,2024-02-15
9e17b247-dc05-434c-af8d-7e98aab9c382,b82a2f49-12e4-452d-be76-23904a70709f,2022-04-10,2023-04-10
580cce25-0b1a-4bdd-a3d4-77cce129b3b2,6c327b04-f767-418d-9510-36a5d6df530d,2023-04-26,2024-04-25
b0d54c81-22f3-4463-b7b9-5e73638af6b4,6c327b04-f767-418d-9510-36a5d6df530d,2023-01-17,2024-01-17
17ab25b0-8761-441f-a8db-26815638c29f,74586266-de2d-4558-a771-3d8a954fda1f,2023-04-29,2024-04-28
d69776d3-e7be-4b89-a848-b94afe361f69,11d0975f-fc1f-40a7-b387-9b94c963f207,2023-04-03,2024-04-02
f8725def-f8f7-4bf7-ba38-1e5667188622,11d0975f-fc1f-40a7-b387-9b94c963f207,2022-12-07,2023-12-07
d0e44c74-54c7-45f1-ace8-f31c7692005f,e6cb831e-0e04-4ceb-8635-dc20ca9081a6,2023-02-25,2024-02-25
97a87610-3945-4feb-b716-be21fd5b24e9,e3a99760-fff4-44f8-9059-296d0415055d,2022-05-24,2023-05-24
7b4e7fc5-56fd-423a-be20-babd7ba0d3b3,4120bb3d-ae95-4028-93ba-3f0cccdc38b8,2022-04-04,2023-04-04
538eea0b-6a40-465d-a972-f6d75bff05c5,55f038b4-64d5-4006-ba01-6cc2bff7a4aa,2023-01-20,2024-01-20
5d4b12d4-fea0-4b2e-97a2-4af1a2fcf2b4,55f038b4-64d5-4006-ba01-6cc2bff7a4aa,2023-02-11,2024-02-11
f7075419-f4b3-4257-a30c-8912683d8a48,80061910-dd31-4c86-b9f7-0a3c88201919,2023-02-05,2024-02-05
5e25b454-787d-4ea5-a8a6-9fb96f42a242,d719ecc7-d485-4779-a6fd-4db248ce3f2f,2023-03-12,2024-03-11
d8d679c3-121a-43a3-b05b-eb8bceb29cf0,d719ecc7-d485-4779-a6fd-4db248ce3f2f,2022-12-14,2023-12-14
34ef4757-728f-4a3c-8cfb-7427c943a576,aa388aa7-d741-4e68-8e4b-deca00866004,2023-04-08,2024-04-07
f9ba243a-ad7c-42d9-a2a4-b72a0540bd63,6b265334-89f2-4cf3-89b7-a1942a110c4d,2023-03-20,2024-03-19
f65ef995-2f00-4d0e-bf91-3b4e36272e7b,665c0e09-6991-4061-9cc3-03666c03b8d8,2023-05-14,2024-05-13
a246009e-63dc-48db-bb6f-af23b521dae7,98f04400-4005-45e3-8d31-744386468cc0,2022-03-12,2023-03-12
26013a85-5535-437c-a7c7-5acc0971710f,98f04400-4005-45e3-8d31-744386468cc0,2023-01-11,2024-01-11
10a4df28-68b5-4e68-8e95-36a2cd5969ab,e1b43bb6-e540-4cff-8d7a-6d5aaf57d022,2023-04-05,2024-04-04
be352df1-273b-42db-904a-a1374ba7b476,47e795be-1b3c-42e1-99f9-3da83e16a056,2022-04-21,2023-04-21
29035986-f4af-48ce-a0f4-587510376e9e,22380083-40eb-4b1a-b9c9-66f6f1beac81,2022-12-16,2023-12-16
7a5c6191-4d7b-45dc-9855-4bbb38cbb316,1bb976f9-153b-48dc-8b94-d501ac39735b,2023-01-27,2024-01-27
e1a7339a-9c48-445f-b9a8-2aa642b2610b,ff8f86b5-3305-4a34-86d1-bc7e0b7e1aed,2023-04-03,2024-04-02
dff9b762-d465-4924-aa8c-cac5540ee05b,f1272dfc-3cca-4ae2-a1a6-55d84467206d,2024-09-15,2025-09-15
8c0e38e1-0084-4eee-b289-5b7549b445a3,f89ffa31-39dc-4da5-841e-eba7856af0f5,2022-12-10,2023-12-10
85a87883-d579-4c03-9900-2b9359f6f92b,fb4ae4b1-a8a5-41a4-ab5a-56a0d27530a2,2023-05-30,2024-05-29
0dd2be3f-e9ee-432e-9559-27416e4a5fa4,fb4ae4b1-a8a5-41a4-ab5a-56a0d27530a2,2023-03-02,2024-03-01
17155e80-5885-4c7a-969e-c124ff90bcdf,91d9000d-1b8d-43e5-9aea-8624a5b7930e,2023-05-10,2024-05-09
8b7e792d-aa60-4565-b934-fe004507b51f,e9a54b94-6ea1-421e-9319-588b48567350,2023-04-07,2024-04-06
ec4287f4-baa9-4649-8859-0b69e0791d71,038ccd64-5023-469e-b991-abdfd11b4c70,2023-04-03,2024-04-02
2ec1d934-3388-4efd-b76b-a0f41beae1d7,4d079270-c722-4aca-a07e-396e5a05d4bd,2024-02-19,2025-02-18
0e19c8a6-a86f-4292-8038-3ebb65d9944d,96d9af5b-ebe9-4aa7-9df1-7e1e4b3b6b27,2023-01-16,2024-01-16
0a6caaf6-c6e5-457a-b7e3-6056c6495deb,bddd00c2-8b98-4e62-9ed0-42e36c301a31,2023-01-12,2024-01-12
948c6efe-a9fe-4a57-8a15-9b045db847e5,e3f481c0-1e5e-4cb8-9610-f5f40232e131,2023-02-09,2024-02-09
286f9096-0b2b-43dc-8a81-aa914cf803b8,e3f481c0-1e5e-4cb8-9610-f5f40232e131,2023-02-08,2024-02-08
310f324c-7b7f-408f-917d-9995936ea093,aa552cad-b8ea-4b56-bf2b-5568a84f7ad2,2023-01-26,2024-01-26
fa77c92d-d347-48c1-ac49-96070b4829eb,8bb44e9e-aa92-4d1c-b6eb-bb9f13f676e0,2023-04-06,2024-04-05
3c198832-5313-4f1a-9162-7eca3f5ae120,56488f53-254f-42f3-bde4-6068766e6c0d,2023-04-24,2024-04-23
ee2d5d49-0f4c-411d-a41c-346c495a190f,60daf82c-c183-4997-9efb-00221b4403db,2023-01-16,2024-01-16
75bd56d8-12df-4c50-9891-2b56d46a2f9f,60daf82c-c183-4997-9efb-00221b4403db,2024-11-18,2025-11-18
c826ca41-1a44-4737-94ad-4a5dee4611c9,86ee381b-e0e9-4cbe-b18e-8cb1102fb899,2023-03-16,2024-03-15
0446c51c-797c-47a0-8cbc-06e5a0b042ca,fbb2c227-9d9d-452b-9047-558fe56a07c0,2023-01-30,2024-01-30
96944634-64d9-40a6-bef8-80795057e0dc,0760c446-18d3-42e4-b489-7ce94dc57380,2022-05-06,2023-05-06
1f0482be-bde5-4b71-81e8-5493db575092,0760c446-18d3-42e4-b489-7ce94dc57380,2023-05-19,2024-05-18
847668d1-531c-41b3-844e-11661c817b15,0304d603-ffc0-4e62-8ffe-3b679380b0c0,2023-02-28,2024-02-28
c23afa66-44d1-483b-a634-a97feb31d81c,94ac2113-0169-4c68-8c70-3d02de78b098,2022-04-25,2023-04-25
87f6a8a6-40c2-4e9c-9004-96dfb3bd90c8,23f69dc6-cb24-4aec-870b-183766678bea,2023-01-01,2024-01-01
2f215262-4dca-4738-8070-5521379da372,2ef8bbd3-d8c2-42cd-b97f-861d0417e11b,2023-01-12,2024-01-12
35add79e-132d-4359-9303-928df1917613,c35f94ad-5fd0-47e7-a422-bc6bd1ba3264,2023-12-21,2024-12-20
f617712a-1bc8-4df1-8398-bd2dc6abea31,7121a4e5-9429-4b4f-9d99-09578092f375,2023-02-26,2024-02-26
7e10328d-969e-410e-9610-d55140b6a83d,65f837f0-308e-4a2e-ae5e-5186344fb15c,2023-01-21,2024-01-21
61752f51-7a80-444a-b7ed-4f93f94ddad1,30dcd748-8659-4ac7-908c-b772128a1d29,2023-04-26,2024-04-25
569b1846-1d58-4359-bcfe-f84bbd59386c,089091c6-6a1c-42a8-be05-e959214a5a00,2023-02-16,2024-02-16
a4f740a3-6d98-4143-bd21-2e22c768fff5,dca981f0-e86f-442d-9301-b6b1be25901e,2022-03-14,2023-03-14
a4a6653c-4538-432e-8126-e1bc3d91c8f0,3d284288-8a97-45ac-a4f7-008ac9428d56,2023-05-07,2024-05-06
23d8bee6-626b-4d98-bb0c-5f572b69c00b,f6f8fc49-2f09-4078-bea8-0f7fa6d4d4a0,2023-04-20,2024-04-19
c0ed9c21-9f02-46ee-b13a-88780d5d886f,a0379c1a-26b9-479b-81e0-cc5324e12f71,2022-05-15,2023-05-15
12488071-49fd-459b-83e9-d190c9ae8e7d,4764f084-855a-4560-961d-ae0f7b660c6e,2024-06-17,2025-06-17
38afbad3-24a6-43a7-a661-391fa3677649,8a931e3c-af15-4b31-949c-cb78ebbf4284,2023-04-13,2024-04-12
ccbf7008-e7ee-43df-9443-0c88db1371e9,9038ca10-2120-482d-b6da-ff9b362fe58b,2023-04-19,2024-04-18
0b969483-818d-40ea-b4c9-55b399558a6b,b78e36dc-cb38-42f8-9a44-269a8300aa6c,2023-04-16,2024-04-15
238ec1bb-579f-4748-b403-bfa52e6438a7,be67092b-016d-48f4-8eb8-952b1f60e45a,2023-02-15,2024-02-15
209d6e5d-05d2-4f3b-acf2-4edb4324b7eb,6f940236-fae6-48b1-a614-551c075c159f,2023-04-26,2024-04-25
0fe79aed-3644-41f0-85eb-a1ff5860fd58,836c7ef1-7c2d-4605-83a8-9c9d8e292344,2023-04-11,2024-04-10
2994cb9b-dbcd-4f7c-874e-60daa1db05c6,2c2588ef-39cd-4292-ba3f-cafb786ea428,2022-03-10,2023-03-10
0ceb09ff-8e64-46f5-86ed-6a3dcc68bb7e,4a79005c-b263-4612-8c54-5f90af65664d,2023-05-28,2024-05-27
52cea09f-d0f2-4fb9-a2cd-0072cb71a37a,397cee84-921e-4bf7-ad53-df613d5bfa0a,2023-03-17,2024-03-16
9ba81eff-4f16-4b11-ac4e-e6561fa92927,e431d6a9-8953-40a9-9f71-58223bff2416,2023-03-30,2024-03-29
3f32e33d-7afb-48da-8f78-2c7e8a609356,e431d6a9-8953-40a9-9f71-58223bff2416,2022-04-06,2023-04-06
b87a56fd-ad3b-4a37-96cb-c2008fd9d63a,fe342f63-86a1-4c12-80b6-2c390847deda,2023-03-29,2024-03-28
957c866a-690f-411c-abd6-ae95530b5df7,fe342f63-86a1-4c12-80b6-2c390847deda,2023-04-09,2024-04-08
4f043197-4ad0-49bc-a391-2e6f24fcf2f9,004670ff-a424-40fc-a184-304f33373bfa,2023-01-21,2024-01-21
2867cbb4-27d6-42ff-b2ad-f0a097851660,e780efe3-bad5-4d03-b855-ab96e0f79e81,2023-05-11,2024-05-10
119c77dc-2947-4e22-b4bd-bf1c4f0edb3f,739acc89-f278-45cd-a8b4-b4433465385b,2022-04-24,2023-04-24
c945c5ba-5df7-4220-810d-1ed22ac817f1,739acc89-f278-45cd-a8b4-b4433465385b,2023-02-02,2024-02-02
3f31b983-f812-446c-8fd1-664009347764,0411d8b7-ad81-4d58-bce9-79c73eb02105,2023-01-19,2024-01-19
bbaab40b-4f6a-4e90-8324-4fc687b06bd9,1b634bc6-1ac1-43bf-8ce7-5bbc2d5e9ea8,2024-03-20,2025-03-20
f0db558e-8205-41a0-802c-0a279c36a516,43c420f2-53e0-47b9-a55a-3f3bd758ef1b,2023-04-17,2024-04-16
419e2b69-01bd-409d-820b-90d9f7c8ab62,397d193f-50ac-4e79-8f17-2025399acddc,2024-09-30,2025-09-30
53732318-ba6a-4e48-bbc7-71d96bc9d85c,2f676dde-efcf-4e5d-9423-61f4c10206b5,2023-03-10,2024-03-09
9f8d6096-f9fd-4f45-8984-21155f76c769,28539de2-a9b6-4b7e-8f02-fea45474544d,2024-05-28,2025-05-28
302ee152-7b8a-45d0-a73e-2c1f5b95ee33,5ba36700-86d8-4c81-94e7-a0ed1343da44,2023-01-23,2024-01-23
224bca94-e7ff-4f71-9214-2e347da3bdca,84adfa66-1577-4982-8a4a-989397cc6942,2023-05-04,2024-05-03
1035d341-75cd-4fe9-9599-d699105759e2,84adfa66-1577-4982-8a4a-989397cc6942,2024-03-24,2025-03-24
1a7a965d-271f-41fe-9a07-43515a966115,9690bd8b-6267-4393-b540-30f5ab0a3cee,2023-02-13,2024-02-13
5a3bc10f-999c-49e5-ba39-6f38e5cf885a,7d4734c1-b520-421f-88eb-a8adc2e148a3,2024-03-12,2025-03-12
43c87616-4e6b-4060-9f1c-7cc7499ead6e,b5e4c2e5-6e50-48a5-8d9d-ff3c686eff02,2023-04-16,2024-04-15
295c7f33-8f87-44ec-aa8f-508b9396c491,14b8b964-617f-4a3e-935a-30316a5614cc,2023-03-11,2024-03-10
a33b76fb-c5db-41eb-adfe-6dfc5e7cbbf6,bacf78f4-a701-4e7d-b99e-42c196cb478c,2023-04-08,2024-04-07
93519065-fbae-4fd9-8efb-6827d1983d28,53c6d8a5-7727-416e-81b2-81e3e5dc8b6b,2023-05-27,2024-05-26
8e0c9c73-d23b-4db6-a963-d008b65b2d7e,c8cc0dff-c3e9-46da-8fb1-6369224a3567,2022-05-08,2023-05-08
4f0c5941-8bed-4fed-9540-9344f5372579,f2ea3cab-899b-41b0-b6a5-882841650e13,2023-03-31,2024-03-30
f185fcaf-fc4c-481a-807e-898bb43c8b99,cabdc6f6-a9e7-4a8c-a153-d03b213b0a0d,2023-02-22,2024-02-22
f2f5d7cc-90fe-42fe-ad67-2cf6338a48a6,dd63b273-0a78-49ef-9f02-5a5eeebfca60,2023-04-06,2024-04-05
60466f3b-aa36-4190-8d64-4915a5a6c83c,c74131ee-9af6-4640-9430-3a641e77d72a,2023-05-05,2024-05-04
d5523cdb-2814-4e22-adcf-98bb5056f405,50ae3d9a-d2e2-447a-8354-88c7ca417ae2,2023-02-05,2024-02-05
2cf639f5-0a46-4885-a3d9-594182121026,50ae3d9a-d2e2-447a-8354-88c7ca417ae2,2023-04-09,2024-04-08
e57a966c-9153-48ad-95c2-27a97e707e3b,3afdcd4b-e417-4911-a352-4407c68cbf0a,2023-02-04,2024-02-04
22ded67f-a012-4469-a43f-5428b4d51a96,3afdcd4b-e417-4911-a352-4407c68cbf0a,2023-01-13,2024-01-13
3485c2e7-91d9-40d8-a135-c9be43c53965,16ef38ae-48bb-4d20-967c-69b1a32e38bd,2024-11-01,2025-11-01
c3d50869-e723-4afb-a904-835ed85687de,b5010cad-67b3-442c-ab92-dbf133ba1c5e,2023-01-11,2024-01-11
2ee71573-0b5f-47ac-b576-67dc011193b6,fab71df6-b1ee-41e5-9533-8b84badfd6cf,2023-05-13,2024-05-12
ca3f5ccc-f975-484c-866b-88a5676f3c51,461a7691-0733-4f51-8003-0801ee3dfb32,2023-03-19,2024-03-18
5f32e2f4-55c0-431c-875b-aea3c88fae78,21015fe2-3a30-4ac5-af47-96ea7ca5d272,2023-01-09,2024-01-09
1e8486ea-b82b-486b-ae9f-c8604b6bd72d,4804404b-102e-4d8f-81e1-a1ab40e59570,2023-04-30,2024-04-29
8921c611-af38-45fc-b60e-588a542b80e6,39339c99-504c-4e77-a8be-f9e1c80ecbef,2022-05-24,2023-05-24
44ec141c-ce54-48e4-87e4-f2bc74b9a89b,2431c940-0d0c-46f0-a296-90cac14890a8,2023-04-08,2024-04-07
ae2e3ee2-8b15-4ea2-8180-ec24952f1494,6a31b5bd-a1b3-4d2f-ba7c-81f1c431aa2d,2023-01-21,2024-01-21
571582f0-a9cd-4a76-953f-8ed51444c7f5,f890c0e2-c388-4dd1-8531-0ff04fa65fc2,2024-08-23,2025-08-23
684fecc8-45fb-4f04-a3ca-bb726444b636,f890c0e2-c388-4dd1-8531-0ff04fa65fc2,2023-01-01,2024-01-01
5b78485c-b266-440d-bfae-4241d9673f57,d32aa37c-ac90-49e2-b538-882a7f780fc1,2023-05-01,2024-04-30
e9a1ff14-a2f2-4d1b-977f-b32133d70859,eba02d2b-e274-4a51-b76a-17ae6407e032,2023-02-18,2024-02-18
